geographicAreaFS,Geographic Area,measuredItemParentFS,Item Parent,measuredItemChildFS,Item Child,timePointYearsSP,Year,Value,Aupus Required
211,Switzerland,258,Oil of Palm Kernels,1274,Oils Boiled etc [%],2011,2011,0,Y
211,Switzerland,271,Oil of Rapeseed,1275,Oils Hydrogenated [%],2011,2011,0,Y
211,Switzerland,497,Lemons and Limes,513,Citrusjuice Single-Stren [%],2011,2011,80,Y
211,Switzerland,497,Lemons and Limes,514,Citrusjuice Concentrated [%],2011,2011,20,Y
211,Switzerland,497,Lemons and Limes,628,Fruit Pulp for Feed [%],2011,2011,100,Y
211,Switzerland,507,Grapefruit and Pomelos,514,Citrusjuice Concentrated [%],2011,2011,100,Y
211,Switzerland,521,Pears,622,Fruit Juice nes [%],2011,2011,100,Y
211,Switzerland,526,Apricots,626,Homogen.Cooked Fruit Pre [%],2011,2011,0,Y
211,Switzerland,526,Apricots,634,Beverages Dist Alcoholic [%],2011,2011,100,Y
211,Switzerland,531,Cherries,634,Beverages Dist Alcoholic [%],2011,2011,0,Y
211,Switzerland,536,Plums,626,Homogen.Cooked Fruit Pre [%],2011,2011,0,Y
211,Switzerland,536,Plums,634,Beverages Dist Alcoholic [%],2011,2011,0,Y
211,Switzerland,536,Plums,654,Dregs from Brewing+Dist. [%],2011,2011,0,Y
211,Switzerland,560,Grapes,564,Wine [%],2011,2011,100,Y
211,Switzerland,622,Fruit Juice nes,634,Beverages Dist Alcoholic [%],2011,2011,0,Y
211,Switzerland,677,Hops,51,Beer of Barley [%],2011,2011,0,Y
211,Switzerland,867,Beef and Veal,870,"Beef and Veal,Boneless [%]",2011,2011,97,Y
211,Switzerland,867,Beef and Veal,871,Cattle Butcher Fat [%],2011,2011,97,Y
211,Switzerland,867,Beef and Veal,872,Beef Dried Salt Smoked [%],2011,2011,3,Y
211,Switzerland,885,"Cream, Fresh",907,Processed Cheese [%],2011,2011,100,Y
211,Switzerland,1079,Turkeys,1080,Turkey Meat [%],2011,2011,100,Y
211,Switzerland,1140,Rabbits,1146,Rabbit Skins [%],2011,2011,100,Y
212,Syrian Arab Republic,16,Flour of Wheat,18,Macaroni [%],2011,2011,10,Y
212,Syrian Arab Republic,16,Flour of Wheat,20,Bread [%],2011,2011,30,Y
212,Syrian Arab Republic,16,Flour of Wheat,22,Pastry [%],2011,2011,50,Y
212,Syrian Arab Republic,16,Flour of Wheat,23,Wheat Starch [%],2011,2011,8,Y
212,Syrian Arab Republic,16,Flour of Wheat,24,Wheat Gluten [%],2011,2011,8,Y
212,Syrian Arab Republic,16,Flour of Wheat,110,Wafers [%],2011,2011,2,Y
212,Syrian Arab Republic,44,Barley,49,Malt of Barley [%],2011,2011,100,Y
212,Syrian Arab Republic,49,Malt of Barley,51,Beer of Barley [%],2011,2011,100,Y
212,Syrian Arab Republic,56,Maize,58,Flour of Maize [%],2011,2011,100,Y
212,Syrian Arab Republic,56,Maize,59,Bran of Maize [%],2011,2011,100,Y
212,Syrian Arab Republic,58,Flour of Maize,63,Maize Gluten [%],2011,2011,100,Y
212,Syrian Arab Republic,58,Flour of Maize,64,Starch of Maize [%],2011,2011,100,Y
212,Syrian Arab Republic,116,Potatoes,118,"Potatoes, frozen [%]",2011,2011,100,Y
212,Syrian Arab Republic,116,Potatoes,120,Potato Offals [%],2011,2011,100,Y
212,Syrian Arab Republic,164,Sugar Refined,168,Sugar Confectionery [%],2011,2011,50,Y
212,Syrian Arab Republic,164,Sugar Refined,633,Beverages Non-Alcoholic [%],2011,2011,50,Y
212,Syrian Arab Republic,172,Glucose and Dextrose,633,Beverages Non-Alcoholic [%],2011,2011,100,Y
212,Syrian Arab Republic,221,Almonds,231,Almonds Shelled [%],2011,2011,100,Y
212,Syrian Arab Republic,260,Olives,261,Oil of Olive [%],2011,2011,99,Y
212,Syrian Arab Republic,260,Olives,262,"Olives, Preserved [%]",2011,2011,1,Y
212,Syrian Arab Republic,260,Olives,273,Olive Residues [%],2011,2011,99,Y
212,Syrian Arab Republic,328,Seed Cotton,769,Cotton Waste [%],2011,2011,0,Y
212,Syrian Arab Republic,388,Tomatoes,390,Tomatojuice Single-Stren [%],2011,2011,40,Y
212,Syrian Arab Republic,388,Tomatoes,391,Tomato Paste [%],2011,2011,40,Y
212,Syrian Arab Republic,388,Tomatoes,392,Peeled Tomatoes [%],2011,2011,20,Y
212,Syrian Arab Republic,399,Eggplants,472,Vegetables Prepared nes [%],2011,2011,50,Y
212,Syrian Arab Republic,399,Eggplants,474,Veg. in Temp Preservativ [%],2011,2011,50,Y
212,Syrian Arab Republic,403,"Onions, Dry",469,Vegetables Dehydrated [%],2011,2011,97,Y
212,Syrian Arab Republic,403,"Onions, Dry",473,Vegetables Frozen [%],2011,2011,3,Y
212,Syrian Arab Republic,463,Vegetables Fresh nes,472,Vegetables Prepared nes [%],2011,2011,60,Y
212,Syrian Arab Republic,463,Vegetables Fresh nes,473,Vegetables Frozen [%],2011,2011,40,Y
212,Syrian Arab Republic,512,Citrus Fruit nes,513,Citrusjuice Single-Stren [%],2011,2011,5,Y
212,Syrian Arab Republic,512,Citrus Fruit nes,514,Citrusjuice Concentrated [%],2011,2011,10,Y
212,Syrian Arab Republic,512,Citrus Fruit nes,622,Fruit Juice nes [%],2011,2011,85,Y
212,Syrian Arab Republic,512,Citrus Fruit nes,628,Fruit Pulp for Feed [%],2011,2011,100,Y
212,Syrian Arab Republic,619,Fruit Fresh nes,620,Fruit Dried nes [%],2011,2011,100,Y
208,Tajikistan,15,Wheat,16,Flour of Wheat [%],2011,2011,100,Y
208,Tajikistan,15,Wheat,17,Bran of Wheat [%],2011,2011,100,Y
208,Tajikistan,56,Maize,58,Flour of Maize [%],2011,2011,100,Y
208,Tajikistan,56,Maize,59,Bran of Maize [%],2011,2011,100,Y
208,Tajikistan,267,Sunflower Seed,268,Oil of Sunflower Seed [%],2011,2011,100,Y
208,Tajikistan,267,Sunflower Seed,269,Cake of Sunflower Seed [%],2011,2011,100,Y
208,Tajikistan,388,Tomatoes,392,Peeled Tomatoes [%],2011,2011,100,Y
215,"Tanzania, United Rep of",31,Milled Paddy Rice,32,"Rice, Broken [%]",2011,2011,100,Y
215,"Tanzania, United Rep of",32,"Rice, Broken",38,Rice Flour [%],2011,2011,100,Y
215,"Tanzania, United Rep of",108,Cereals nes,111,Flour of Cereals [%],2011,2011,75,Y
215,"Tanzania, United Rep of",108,Cereals nes,112,Bran of Cereals [%],2011,2011,75,Y
215,"Tanzania, United Rep of",108,Cereals nes,113,Cereal Prep nes [%],2011,2011,25,Y
215,"Tanzania, United Rep of",116,Potatoes,118,"Potatoes, frozen [%]",2011,2011,25,Y
215,"Tanzania, United Rep of",116,Potatoes,120,Potato Offals [%],2011,2011,25,Y
215,"Tanzania, United Rep of",116,Potatoes,121,Potato Tapioca [%],2011,2011,75,Y
215,"Tanzania, United Rep of",234,Nuts nes,235,Preprd Nuts(Excl.Grnuts) [%],2011,2011,100,Y
215,"Tanzania, United Rep of",243,Groundnuts Shelled,244,Oil of Groundnuts [%],2011,2011,60,Y
215,"Tanzania, United Rep of",243,Groundnuts Shelled,245,Cake of Groundnuts [%],2011,2011,60,Y
215,"Tanzania, United Rep of",243,Groundnuts Shelled,246,Prepared Groundnuts [%],2011,2011,40,Y
215,"Tanzania, United Rep of",463,Vegetables Fresh nes,472,Vegetables Prepared nes [%],2011,2011,60,Y
215,"Tanzania, United Rep of",463,Vegetables Fresh nes,473,Vegetables Frozen [%],2011,2011,20,Y
215,"Tanzania, United Rep of",463,Vegetables Fresh nes,474,Veg. in Temp Preservativ [%],2011,2011,20,Y
215,"Tanzania, United Rep of",603,Fruit Tropical Fresh nes,620,Fruit Dried nes [%],2011,2011,100,Y
215,"Tanzania, United Rep of",919,"Cattle Hides, Fresh",920,Hides Wet-Salted Cattle [%],2011,2011,90,Y
215,"Tanzania, United Rep of",919,"Cattle Hides, Fresh",928,Skins Wet-Salt Calves [%],2011,2011,10,Y
215,"Tanzania, United Rep of",1058,Chicken Meat,1061,Meat Canned Chicken [%],2011,2011,100,Y
216,Thailand,32,"Rice, Broken",33,Rice Gluten [%],2011,2011,1,Y
216,Thailand,32,"Rice, Broken",38,Rice Flour [%],2011,2011,30,Y
216,Thailand,32,"Rice, Broken",632,Alcohol Non Food Purpose [%],2011,2011,67,Y
216,Thailand,32,"Rice, Broken",654,Dregs from Brewing+Dist. [%],2011,2011,67,Y
216,Thailand,257,Oil of Palm,1274,Oils Boiled etc [%],2011,2011,20,Y
216,Thailand,257,Oil of Palm,1275,Oils Hydrogenated [%],2011,2011,80,Y
216,Thailand,463,Vegetables Fresh nes,472,Vegetables Prepared nes [%],2011,2011,50,Y
216,Thailand,463,Vegetables Fresh nes,475,Veg.Prep or Pres.Frozen [%],2011,2011,5,Y
216,Thailand,463,Vegetables Fresh nes,476,Homogenized Veget. Prep. [%],2011,2011,2,Y
216,Thailand,490,Oranges,491,Oranjuice Single-Strengt [%],2011,2011,10,Y
216,Thailand,490,Oranges,492,Oranjuice Concentrated [%],2011,2011,90,Y
216,Thailand,495,Tang.Mand.Clement.Satsma,753,Essential Oils nes [%],2011,2011,100,Y
216,Thailand,497,Lemons and Limes,514,Citrusjuice Concentrated [%],2011,2011,100,Y
216,Thailand,497,Lemons and Limes,628,Fruit Pulp for Feed [%],2011,2011,100,Y
216,Thailand,507,Grapefruit and Pomelos,509,Grapefruitjuice Sing-Str [%],2011,2011,80,Y
216,Thailand,507,Grapefruit and Pomelos,510,Grapefruitjuice Concentr [%],2011,2011,20,Y
216,Thailand,512,Citrus Fruit nes,628,Fruit Pulp for Feed [%],2011,2011,100,Y
216,Thailand,515,Apples,517,Ferm. Beverages Exc Wine [%],2011,2011,20,Y
216,Thailand,515,Apples,518,Applejuice Single Streng [%],2011,2011,20,Y
216,Thailand,515,Apples,519,Applejuice Concentrated [%],2011,2011,40,Y
216,Thailand,515,Apples,628,Fruit Pulp for Feed [%],2011,2011,60,Y
216,Thailand,515,Apples,654,Dregs from Brewing+Dist. [%],2011,2011,20,Y
216,Thailand,521,Pears,623,Fruit Prepared nes [%],2011,2011,0,Y
216,Thailand,571,Mangoes,628,Fruit Pulp for Feed [%],2011,2011,30,Y
216,Thailand,574,Pineapples,575,"Pineapples, Canned [%]",2011,2011,60,Y
216,Thailand,574,Pineapples,576,Pineapplejuice Sing-Stre [%],2011,2011,60,Y
216,Thailand,574,Pineapples,580,Pineapplejuice Concentr. [%],2011,2011,40,Y
216,Thailand,574,Pineapples,628,Fruit Pulp for Feed [%],2011,2011,100,Y
216,Thailand,603,Fruit Tropical Fresh nes,604,Fruit Tropical Dried nes [%],2011,2011,50,Y
216,Thailand,603,Fruit Tropical Fresh nes,620,Fruit Dried nes [%],2011,2011,50,Y
216,Thailand,619,Fruit Fresh nes,620,Fruit Dried nes [%],2011,2011,0,Y
216,Thailand,619,Fruit Fresh nes,622,Fruit Juice nes [%],2011,2011,0,Y
216,Thailand,619,Fruit Fresh nes,623,Fruit Prepared nes [%],2011,2011,0,Y
216,Thailand,619,Fruit Fresh nes,624,Flour of Fruit [%],2011,2011,100,Y
216,Thailand,656,"Coffee, Green",657,Coffee Roasted [%],2011,2011,2,Y
216,Thailand,656,"Coffee, Green",658,Coffee Subst Cont Coffee [%],2011,2011,2,Y
216,Thailand,656,"Coffee, Green",659,Coffee Extracts [%],2011,2011,96,Y
216,Thailand,867,Beef and Veal,872,Beef Dried Salt Smoked [%],2011,2011,20,Y
216,Thailand,867,Beef and Veal,873,Meat Extracts [%],2011,2011,60,Y
216,Thailand,867,Beef and Veal,875,Beef Preparations [%],2011,2011,20,Y
216,Thailand,1035,Pigmeat,1038,Pork [%],2011,2011,95,Y
216,Thailand,1035,Pigmeat,1039,Bacon-Ham of Pigs [%],2011,2011,5,Y
216,Thailand,1035,Pigmeat,1040,Pig Butcher Fat [%],2011,2011,95,Y
216,Thailand,1035,Pigmeat,1041,Sausages Pig Meat [%],2011,2011,0,Y
216,Thailand,1035,Pigmeat,1042,Meat Preparations Pigs [%],2011,2011,0,Y
216,Thailand,1037,Fat of Pigs,1043,Lard [%],2011,2011,30,Y
216,Thailand,1037,Fat of Pigs,1243,Fat Preparations nes [%],2011,2011,70,Y
216,Thailand,1038,Pork,1041,Sausages Pig Meat [%],2011,2011,35,Y
216,Thailand,1038,Pork,1042,Meat Preparations Pigs [%],2011,2011,65,Y
217,Togo,164,Sugar Refined,633,Beverages Non-Alcoholic [%],2011,2011,100,Y
217,Togo,656,"Coffee, Green",657,Coffee Roasted [%],2011,2011,90,Y
217,Togo,656,"Coffee, Green",658,Coffee Subst Cont Coffee [%],2011,2011,10,Y
220,Trinidad and Tobago,164,Sugar Refined,168,Sugar Confectionery [%],2011,2011,0,Y
220,Trinidad and Tobago,164,Sugar Refined,633,Beverages Non-Alcoholic [%],2011,2011,0,Y
220,Trinidad and Tobago,882,"Cow Milk, Whole, Fresh",889,"Whole Milk,Condensed [%]",2011,2011,100,Y
220,Trinidad and Tobago,1140,Rabbits,1141,Rabbit Meat [%],2011,2011,100,Y
220,Trinidad and Tobago,1140,Rabbits,1144,Rabbit Meat Indigenous [%],2011,2011,100,Y
220,Trinidad and Tobago,1140,Rabbits,1145,Rabbit Meat Biological [%],2011,2011,100,Y
220,Trinidad and Tobago,1140,Rabbits,1146,Rabbit Skins [%],2011,2011,100,Y
222,Tunisia,16,Flour of Wheat,18,Macaroni [%],2011,2011,79,Y
222,Tunisia,16,Flour of Wheat,20,Bread [%],2011,2011,3,Y
222,Tunisia,16,Flour of Wheat,22,Pastry [%],2011,2011,16,Y
222,Tunisia,16,Flour of Wheat,110,Wafers [%],2011,2011,2,Y
222,Tunisia,49,Malt of Barley,51,Beer of Barley [%],2011,2011,80,Y
222,Tunisia,49,Malt of Barley,172,Glucose and Dextrose [%],2011,2011,20,Y
222,Tunisia,172,Glucose and Dextrose,633,Beverages Non-Alcoholic [%],2011,2011,100,Y
222,Tunisia,236,Soybeans,237,Oil of Soya Beans [%],2011,2011,100,Y
222,Tunisia,236,Soybeans,238,Cake of Soya Beans [%],2011,2011,100,Y
222,Tunisia,267,Sunflower Seed,268,Oil of Sunflower Seed [%],2011,2011,100,Y
222,Tunisia,267,Sunflower Seed,269,Cake of Sunflower Seed [%],2011,2011,100,Y
222,Tunisia,328,Seed Cotton,769,Cotton Waste [%],2011,2011,100,Y
222,Tunisia,334,Oil of Linseed,1274,Oils Boiled etc [%],2011,2011,100,Y
222,Tunisia,388,Tomatoes,391,Tomato Paste [%],2011,2011,90,Y
222,Tunisia,388,Tomatoes,392,Peeled Tomatoes [%],2011,2011,10,Y
222,Tunisia,463,Vegetables Fresh nes,469,Vegetables Dehydrated [%],2011,2011,60,Y
222,Tunisia,463,Vegetables Fresh nes,472,Vegetables Prepared nes [%],2011,2011,35,Y
222,Tunisia,515,Apples,517,Ferm. Beverages Exc Wine [%],2011,2011,100,Y
222,Tunisia,560,Grapes,562,Grape Juice [%],2011,2011,3,Y
222,Tunisia,665,Cocoa Powder and Cake,666,Chocolate Products nes [%],2011,2011,100,Y
222,Tunisia,882,"Cow Milk, Whole, Fresh",885,"Cream, Fresh [%]",2011,2011,43,Y
222,Tunisia,882,"Cow Milk, Whole, Fresh",886,Butter of Cow Milk [%],2011,2011,43,Y
222,Tunisia,882,"Cow Milk, Whole, Fresh",888,Skim Milk of Cows [%],2011,2011,86,Y
222,Tunisia,882,"Cow Milk, Whole, Fresh",892,Yogurt Concentr.Or Not [%],2011,2011,3,Y
222,Tunisia,882,"Cow Milk, Whole, Fresh",903,"Whey, Fresh [%]",2011,2011,11,Y
222,Tunisia,885,"Cream, Fresh",907,Processed Cheese [%],2011,2011,100,Y
222,Tunisia,979,Fat of Sheep,1243,Fat Preparations nes [%],2011,2011,100,Y
222,Tunisia,1020,Goat Milk,903,"Whey, Fresh [%]",2011,2011,100,Y
223,Turkey,463,Vegetables Fresh nes,472,Vegetables Prepared nes [%],2011,2011,50,Y
223,Turkey,463,Vegetables Fresh nes,474,Veg. in Temp Preservativ [%],2011,2011,20,Y
223,Turkey,463,Vegetables Fresh nes,475,Veg.Prep or Pres.Frozen [%],2011,2011,5,Y
223,Turkey,544,Strawberries,623,Fruit Prepared nes [%],2011,2011,100,Y
223,Turkey,901,Cheese (Whole Cow Milk),907,Processed Cheese [%],2011,2011,100,Y
213,Turkmenistan,15,Wheat,16,Flour of Wheat [%],2011,2011,100,Y
213,Turkmenistan,15,Wheat,17,Bran of Wheat [%],2011,2011,100,Y
213,Turkmenistan,15,Wheat,19,Germ of Wheat [%],2011,2011,100,Y
213,Turkmenistan,329,Cottonseed,770,Cotton Linter [%],2011,2011,100,Y
226,Uganda,32,"Rice, Broken",33,Rice Gluten [%],2011,2011,100,Y
226,Uganda,32,"Rice, Broken",34,"Rice, Starch [%]",2011,2011,100,Y
226,Uganda,125,Cassava,128,Cassava Dried [%],2011,2011,98,Y
226,Uganda,125,Cassava,129,Cassava Starch [%],2011,2011,2,Y
226,Uganda,164,Sugar Refined,633,Beverages Non-Alcoholic [%],2011,2011,100,Y
226,Uganda,236,Soybeans,237,Oil of Soya Beans [%],2011,2011,100,Y
226,Uganda,236,Soybeans,238,Cake of Soya Beans [%],2011,2011,100,Y
226,Uganda,257,Oil of Palm,1275,Oils Hydrogenated [%],2011,2011,100,Y
226,Uganda,267,Sunflower Seed,268,Oil of Sunflower Seed [%],2011,2011,100,Y
226,Uganda,267,Sunflower Seed,269,Cake of Sunflower Seed [%],2011,2011,100,Y
226,Uganda,289,Sesame Seed,290,Oil of Sesame Seed [%],2011,2011,100,Y
226,Uganda,289,Sesame Seed,291,Cake of Sesame Seed [%],2011,2011,100,Y
226,Uganda,463,Vegetables Fresh nes,473,Vegetables Frozen [%],2011,2011,100,Y
226,Uganda,656,"Coffee, Green",657,Coffee Roasted [%],2011,2011,100,Y
226,Uganda,656,"Coffee, Green",658,Coffee Subst Cont Coffee [%],2011,2011,0,Y
226,Uganda,882,"Cow Milk, Whole, Fresh",886,Butter of Cow Milk [%],2011,2011,25,Y
226,Uganda,882,"Cow Milk, Whole, Fresh",888,Skim Milk of Cows [%],2011,2011,25,Y
226,Uganda,882,"Cow Milk, Whole, Fresh",889,"Whole Milk,Condensed [%]",2011,2011,0.1,Y
226,Uganda,882,"Cow Milk, Whole, Fresh",892,Yogurt Concentr.Or Not [%],2011,2011,0.5,Y
226,Uganda,882,"Cow Milk, Whole, Fresh",897,Dry Whole Cow Milk [%],2011,2011,74.4,Y
230,Ukraine,31,Milled Paddy Rice,32,"Rice, Broken [%]",2011,2011,100,Y
230,Ukraine,45,Pot Barley,46,"Barley, Pearled [%]",2011,2011,100,Y
230,Ukraine,45,Pot Barley,48,Barley Flour and Grits [%],2011,2011,100,Y
230,Ukraine,63,Maize Gluten,846,Gluten Feed and Meal [%],2011,2011,100,Y
230,Ukraine,157,Sugar Beets,159,Beet Sugar [%],2011,2011,100,Y
230,Ukraine,157,Sugar Beets,165,Molasses [%],2011,2011,100,Y
230,Ukraine,157,Sugar Beets,169,"Beet Pulp, Dry [%]",2011,2011,100,Y
230,Ukraine,172,Glucose and Dextrose,633,Beverages Non-Alcoholic [%],2011,2011,100,Y
230,Ukraine,222,Walnuts,232,Walnuts Shelled [%],2011,2011,100,Y
230,Ukraine,232,Walnuts Shelled,235,Preprd Nuts(Excl.Grnuts) [%],2011,2011,100,Y
230,Ukraine,242,Groundnuts in Shell,243,Groundnuts Shelled [%],2011,2011,100,Y
230,Ukraine,243,Groundnuts Shelled,244,Oil of Groundnuts [%],2011,2011,100,Y
230,Ukraine,243,Groundnuts Shelled,245,Cake of Groundnuts [%],2011,2011,100,Y
230,Ukraine,289,Sesame Seed,290,Oil of Sesame Seed [%],2011,2011,100,Y
230,Ukraine,289,Sesame Seed,291,Cake of Sesame Seed [%],2011,2011,100,Y
230,Ukraine,292,Mustard Seed,295,Flour of Mustard [%],2011,2011,100,Y
230,Ukraine,339,Oilseeds nes,340,Oil of Veget Origin nes [%],2011,2011,100,Y
230,Ukraine,446,Green Corn (Maize),447,Sweet Corn Frozen [%],2011,2011,100,Y
230,Ukraine,449,Mushrooms,450,Dried Mushrooms [%],2011,2011,40,Y
230,Ukraine,449,Mushrooms,451,Canned Mushrooms [%],2011,2011,60,Y
230,Ukraine,490,Oranges,491,Oranjuice Single-Strengt [%],2011,2011,100,Y
230,Ukraine,560,Grapes,566,Marc of Grapes [%],2011,2011,100,Y
230,Ukraine,564,Wine,565,Vermouths and Similar [%],2011,2011,100,Y
230,Ukraine,574,Pineapples,575,"Pineapples, Canned [%]",2011,2011,0,Y
230,Ukraine,656,"Coffee, Green",657,Coffee Roasted [%],2011,2011,100,Y
230,Ukraine,661,Cocoa Beans,662,Cocoa Paste [%],2011,2011,100,Y
230,Ukraine,661,Cocoa Beans,663,Cocoa Husks+Shell [%],2011,2011,100,Y
230,Ukraine,662,Cocoa Paste,664,Cocoa Butter [%],2011,2011,100,Y
230,Ukraine,662,Cocoa Paste,665,Cocoa Powder and Cake [%],2011,2011,100,Y
230,Ukraine,665,Cocoa Powder and Cake,666,Chocolate Products nes [%],2011,2011,100,Y
230,Ukraine,866,Cattle,867,Beef and Veal [%],2011,2011,100,Y
230,Ukraine,868,"Offals of Cattle, Edible",878,Liver Preparations [%],2011,2011,100,Y
230,Ukraine,903,"Whey, Fresh",173,Lactose [%],2011,2011,5,Y
230,Ukraine,903,"Whey, Fresh",890,"Whey, Condensed [%]",2011,2011,5,Y
230,Ukraine,903,"Whey, Fresh",900,Dry Whey [%],2011,2011,70,Y
230,Ukraine,903,"Whey, Fresh",905,Whey Cheese [%],2011,2011,20,Y
230,Ukraine,976,Sheep,977,Mutton and Lamb [%],2011,2011,100,Y
230,Ukraine,1016,Goats,1017,Goat Meat [%],2011,2011,100,Y
230,Ukraine,1034,Pigs,1035,Pigmeat [%],2011,2011,100,Y
230,Ukraine,1035,Pigmeat,1038,Pork [%],2011,2011,99,Y
230,Ukraine,1035,Pigmeat,1039,Bacon-Ham of Pigs [%],2011,2011,1,Y
230,Ukraine,1035,Pigmeat,1040,Pig Butcher Fat [%],2011,2011,99,Y
230,Ukraine,1038,Pork,1042,Meat Preparations Pigs [%],2011,2011,100,Y
230,Ukraine,1057,Chickens,1058,Chicken Meat [%],2011,2011,100,Y
230,Ukraine,1062,Hen Eggs,1064,Eggs Dry Whole Yolks Hen [%],2011,2011,100,Y
230,Ukraine,1065,Fat of Poultry,1066,Fat of Poultry Rendered [%],2011,2011,100,Y
230,Ukraine,1096,Horses,1097,Horsemeat [%],2011,2011,100,Y
230,Ukraine,1140,Rabbits,1141,Rabbit Meat [%],2011,2011,100,Y
225,United Arab Emirates,16,Flour of Wheat,18,Macaroni [%],2011,2011,70,Y
225,United Arab Emirates,16,Flour of Wheat,22,Pastry [%],2011,2011,30,Y
225,United Arab Emirates,31,Milled Paddy Rice,32,"Rice, Broken [%]",2011,2011,100,Y
225,United Arab Emirates,56,Maize,57,Germ of Maize [%],2011,2011,100,Y
225,United Arab Emirates,56,Maize,58,Flour of Maize [%],2011,2011,100,Y
225,United Arab Emirates,56,Maize,59,Bran of Maize [%],2011,2011,100,Y
225,United Arab Emirates,116,Potatoes,117,Flour of Potatoes [%],2011,2011,100,Y
225,United Arab Emirates,211,Pulses nes,212,Flour of Pulses [%],2011,2011,100,Y
225,United Arab Emirates,211,Pulses nes,213,Bran of Pulses [%],2011,2011,100,Y
225,United Arab Emirates,236,Soybeans,237,Oil of Soya Beans [%],2011,2011,100,Y
225,United Arab Emirates,236,Soybeans,238,Cake of Soya Beans [%],2011,2011,100,Y
225,United Arab Emirates,237,Oil of Soya Beans,1243,Fat Preparations nes [%],2011,2011,100,Y
225,United Arab Emirates,243,Groundnuts Shelled,244,Oil of Groundnuts [%],2011,2011,100,Y
225,United Arab Emirates,243,Groundnuts Shelled,245,Cake of Groundnuts [%],2011,2011,100,Y
225,United Arab Emirates,268,Oil of Sunflower Seed,1274,Oils Boiled etc [%],2011,2011,100,Y
225,United Arab Emirates,270,Rapeseed,271,Oil of Rapeseed [%],2011,2011,100,Y
225,United Arab Emirates,270,Rapeseed,272,Cake of Rapeseed [%],2011,2011,100,Y
225,United Arab Emirates,271,Oil of Rapeseed,1275,Oils Hydrogenated [%],2011,2011,100,Y
225,United Arab Emirates,292,Mustard Seed,293,Oil of Mustard Seed [%],2011,2011,100,Y
225,United Arab Emirates,292,Mustard Seed,294,Cake of Mustard [%],2011,2011,100,Y
225,United Arab Emirates,388,Tomatoes,390,Tomatojuice Single-Stren [%],2011,2011,10,Y
225,United Arab Emirates,388,Tomatoes,472,Vegetables Prepared nes [%],2011,2011,90,Y
225,United Arab Emirates,463,Vegetables Fresh nes,471,Vegetables Pr by Vinegar [%],2011,2011,100,Y
225,United Arab Emirates,490,Oranges,491,Oranjuice Single-Strengt [%],2011,2011,100,Y
225,United Arab Emirates,490,Oranges,628,Fruit Pulp for Feed [%],2011,2011,100,Y
225,United Arab Emirates,571,Mangoes,622,Fruit Juice nes [%],2011,2011,100,Y
225,United Arab Emirates,571,Mangoes,628,Fruit Pulp for Feed [%],2011,2011,100,Y
225,United Arab Emirates,619,Fruit Fresh nes,622,Fruit Juice nes [%],2011,2011,100,Y
225,United Arab Emirates,619,Fruit Fresh nes,628,Fruit Pulp for Feed [%],2011,2011,100,Y
225,United Arab Emirates,882,"Cow Milk, Whole, Fresh",886,Butter of Cow Milk [%],2011,2011,100,Y
225,United Arab Emirates,882,"Cow Milk, Whole, Fresh",888,Skim Milk of Cows [%],2011,2011,100,Y
229,United Kingdom,15,Wheat,16,Flour of Wheat [%],2011,2011,0,Y
229,United Kingdom,15,Wheat,17,Bran of Wheat [%],2011,2011,0,Y
229,United Kingdom,15,Wheat,19,Germ of Wheat [%],2011,2011,0,Y
229,United Kingdom,27,"Rice, Paddy",31,Milled Paddy Rice [%],2011,2011,100,Y
229,United Kingdom,27,"Rice, Paddy",35,Bran of Rice [%],2011,2011,100,Y
229,United Kingdom,28,"Rice, Husked",29,Milled/Husked Rice [%],2011,2011,100,Y
229,United Kingdom,28,"Rice, Husked",35,Bran of Rice [%],2011,2011,100,Y
229,United Kingdom,29,Milled/Husked Rice,41,Breakfast Cereals [%],2011,2011,100,Y
229,United Kingdom,32,"Rice, Broken",113,Cereal Prep nes [%],2011,2011,0,Y
229,United Kingdom,165,Molasses,632,Alcohol Non Food Purpose [%],2011,2011,100,Y
